Date,1-1L-1-1-1F西/1(照明):kWh,1-1L-1-2-1F西/2(照明):kWh,1-1L-1-3-1F西/3(照明):kWh,1-1L-1-4-1F西/4(照明):kWh,1-1L-1-5-1F西/5(照明):kWh,1-1L-1-6-1F西/6(照明):kWh,1-1L-1-7-1F～3Fロビー/7(照明):kWh,1-1L-1-8-1F西/8(照明):kWh,1-1L-1-9-1F西/9(照明):kWh,1-1L-1-10-1F西/10(照明):kWh,1-1L-2-11-1F東/11(照明):kWh,1-1L-2-12-1F東/12(照明):kWh,1-1L-2-13-1F東/13(照明):kWh,1-1L-2-14-1F東/14(照明):kWh,1-1L-2-15-1F東/15(照明):kWh,1-1L-2-16-1F東/16(照明):kWh,1-1L-2-17-1F東/17(照明):kWh,1-1L-11-18-1101教室/18(照明):kWh,1-1L-11-19-1101教室/19(照明):kWh,1-1L-11-20-1101教室/20(照明):kWh,1-1L-11-21-1101教室/21(照明):kWh,1-1L-11-22-1101教室/22(照明):kWh,1-1L-11-23-1101教室/23(照明):kWh,1-1L-12-24-1102教室/24(照明):kWh,1-1L-12-25-1102教室/25(照明):kWh,1-1L-13-26-1103教室/26(照明):kWh,1-1L-13-27-1103教室/27(照明):kWh,1-1L-14-28-1104教室/28(照明):kWh,1-1L-14-29-1104教室/29(照明):kWh,1-1L-14-30-1104教室/30(照明):kWh,1-1L-14-31-1104教室/31(照明):kWh,1-1L-14-32-1104教室/32(照明):kWh,1-1L-14-33-1104教室/33(照明):kWh,1-2L-1-34-2F西/34(照明):kWh,1-2L-1-35-2F西/35(照明):kWh,1-2L-1-36-2F西/36(照明):kWh,1-2L-1-37-2F西/37(照明):kWh,1-2L-1-38-2F西 1201共同研究室1_2照明/38(照明):kWh,1-2L-1-39-2F西/39(照明):kWh,1-2L-1-40-2F西/40(照明):kWh,1-2L-1-41-2F西 共同研究室3～6照明/41(照明):kWh,1-2L-2-42-2F東/42(照明):kWh,1-2L-2-43-2F東/43(照明):kWh,1-2L-2-44-2F東/44(照明):kWh,1-2L-2-45-1202～1204照明/45(照明):kWh,1-2L-2-46-2F東/46(照明):kWh,1-2L-2-47-2F東/47(照明):kWh,1-2L-2-48-1205～1207照明/48(照明):kWh,1-2L-H-49-1208教室/49(照明):kWh,1-2L-I-50-1209教室/50(照明):kWh,1-2L-J-51-1210教室/51(照明):kWh,1-2L-K-52-1211教室/52(照明):kWh,1-2L-L-53-1212教室/53(照明):kWh,1-3L-1-54-3F東/54(照明):kWh,1-3L-1-55-3F東/55(照明):kWh,1-3L-1-56-3F東 ラボスクウェア1_2照明/56(照明):kWh,1-3L-1-57 共同研究室7～9/57(照明):kWh,1-3L-1-58 ラボスクウェア1_2照明/58(照明):kWh,1-3L-1-59 3F東/59(照明):kWh,1-3L-1-60 3F東/60(照明):kWh,1-3L-1-61 共同研究室10～12/61(照明):kWh,1-3L-2-62 3F西/62(照明):kWh,1-3L-2-63 3F西/63(照明):kWh,1-3L-2-64 3F西 ラボスクウェア3_4照明/64(照明):kWh,1-3L-2-65 3F西/65(照明):kWh,1-3L-2-66 共同研究室13西照明/66(照明):kWh,1-3L-2-67 ラボスクウェア3_4照明/67(照明):kWh,1-3L-2-68 3F西/68(照明):kWh,1-3L-2-69 3F西/69(照明):kWh,1-3L-2-70 3F西/70(照明):kWh,1-3L-2-71 3F西 共同研究室13東照明/71(照明):kWh,1号館電灯盤1_R相/73(主幹):kWh,1号館電灯盤2_R相/74(主幹):kWh,1号館電灯盤3_R相/75(主幹):kWh,1号館動力盤1_R相/76(その他動力):kWh,1-GHP-77/77GHP(空調熱源):m3,1号館電灯盤1_T相/73_T(照明等その他):kWh,1号館電灯盤2_T相/74_T(照明等その他):kWh,1号館電灯盤3_T相/75_T(照明等その他):kWh,1号館動力盤1_T相/76_T(その他動力):kWh,1-太陽光発電量/82(発電):kWh
2021/05/27 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,1.1,0.459,0.991599,0,2.51,2.088,0.441,1.306832,0
2021/05/27 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21,1.462,0.616,1.416816,0,3.348,2.776,0.586,1.829046,0
2021/05/27 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.216,1.502,0.614,1.382177,0,3.206,2.732,0.588,1.780548,0
2021/05/27 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.208,1.47,0.612,1.356196,0,3.198,2.744,0.588,1.738978,0
2021/05/27 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.222,1.454,0.612,1.446262,0,3.532,2.666,0.586,1.794403,0
2021/05/27 5:00,0.001,0,0,0,0,0,0,0.002,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.138,1.444,0.612,1.333678,0,3.364,2.676,0.588,1.673161,0.3
2021/05/27 6:00,0.174,0,0,0,0,0,0.195,0.097,0,0.197,0.145,0,0,0.195,0,0,0.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0,0,0,0,0,0,0.109,0,0,0,0,0,0,0,0.115,0,0,0,0,0,0,0,0.109,0,0,0,0.341,0,0,0,0,0,2.538,1.74,0.612,1.06521,0,3.614,2.934,0.588,1.467046,1.1
2021/05/27 7:00,0.173,0,0.012,0,0,0.014,0.192,0.078,0,0.177,0.146,0,0,0.197,0,0,0.098,0,0.018,0.057,0.039,0.052,0,0.084,0.001,0.093,0.129,0,0.014,0.04,0.03,0.038,0,0,0,0,0.001,0.001,0.154,0,0.022,0,0,0,0.001,0.117,0,0,0.032,0.132,0,0,0,0.132,0,0,0,0,0,0,0,0.125,0,0,0,0.393,0,0,0,0,0,2.216,1.666,0.928,1.035767,0,3.248,2.688,0.93,1.456655,1.5
2021/05/27 8:00,0.172,0,0.067,0.004,0,0.066,0.193,0.099,0,0.197,0.147,0,0.057,0.197,0,0.031,0.098,0,0.097,0.35,0.214,0.325,0,0.041,0.064,0.129,0.177,0,0.1,0.364,0.219,0.336,0,0.004,0,0,0.014,0,0.154,0,0.12,0.082,0,0,0.585,0.116,0,0.22,0.104,0.324,0.147,0.128,0.185,0.131,0,0,0,0.008,0,0,0,0.124,0,0,0,0.037,0,0,0,0,0.102,2.912,2.41,2.214,1.257468,0,4.14,3.044,2.23,1.709533,2.9
2021/05/27 9:00,0.177,0,0.07,0,0,0.089,0.197,0.1,0,0.202,0.149,0,0.069,0.201,0,0.06,0.1,0,0.166,0.758,0.46,0.703,0,0.07,0.111,0.439,0.601,0,0.208,0.757,0.461,0.703,0,0.058,0,0,0.037,0,0.157,0,0.241,0.083,0,0,0.285,0.118,0,0,0.093,0.52,0,0,0.059,0.134,0,0,0,0.202,0,0.051,0,0.127,0,0,0,0.077,0,0,0,0.034,0.322,3.336,3.416,4.41,1.534596,0,5.284,4.004,4.814,2.017839,4.1
2021/05/27 10:00,0.173,0,0.078,0,0,0.087,0.194,0.197,0,0.247,0.147,0,0.087,0.198,0,0.066,0.099,0,0.156,0.746,0.454,0.691,0,0,0,0.432,0.591,0,0.204,0.74,0.45,0.689,0,0.068,0,0,0.037,0.07,0.155,0,0.199,0.114,0,0,0.218,0.117,0,0.063,0.449,0.538,0,0,0.243,0.132,0,0,0,0.219,0,0.061,0.116,0.126,0,0,0,0,0,0,0,0.015,0.394,3.316,3.464,4.624,1.562309,0,5.258,3.996,4.998,2.192775,5.1
2021/05/27 11:00,0.175,0,0.069,0,0,0.066,0.195,0.301,0,0.301,0.149,0,0.069,0.199,0,0.05,0.097,0,0.155,0.738,0.448,0.685,0,0,0,0.428,0.585,0,0.203,0.736,0.448,0.684,0,0.056,0,0,0.036,0.046,0.154,0,0.211,0.114,0,0,0.575,0.116,0,0.392,0.621,0.581,0.328,0.062,0.336,0.131,0,0,0,0.391,0,0.067,0.151,0.124,0,0,0,0,0,0,0,0.051,0.563,3.416,5.046,4.976,1.2592,0,5.474,5.162,6.396,1.726854,2.9
2021/05/27 12:00,0.171,0,0.082,0,0,0.094,0.191,0.294,0.169,0.293,0.145,0,0.104,0.195,0,0.042,0.099,0,0.163,0.749,0.456,0.694,0,0,0,0.433,0.594,0,0.206,0.747,0.455,0.694,0,0.04,0,0.08,0.037,0.007,0.155,0,0.279,0.094,0,0,0.442,0.117,0,0.446,0.629,0.589,0.001,0.01,0.341,0.133,0,0,0,0.399,0,0.033,0.16,0.125,0,0,0,0.031,0,0,0,0.018,0.513,4.224,5.74,4.554,1.423746,0,6.244,5.304,5.662,1.874078,2.5
2021/05/27 13:00,0.174,0,0.107,0,0,0.094,0.195,0.299,0.207,0.299,0.148,0,0.115,0.199,0,0.095,0.099,0,0.155,0.561,0.392,0.695,0,0,0,0.434,0.594,0,0.198,0.747,0.454,0.694,0,0.086,0,0.399,0.037,0.094,0.156,0,0.283,0.124,0.033,0,0.577,0.117,0,0.595,0.629,0.59,0.122,0.147,0.528,0.133,0,0,0,0.398,0,0.059,0,0.126,0,0,0,0.115,0,0,0,0.049,0.499,4.528,6.316,4.862,1.76669,0,6.708,5.81,5.178,2.133886,1.7
2021/05/27 14:00,0.174,0,0.088,0,0,0.058,0.195,0.3,0.335,0.299,0.148,0,0.091,0.199,0,0.052,0.099,0,0,0,0.209,0.695,0,0,0,0.434,0.594,0,0,0.749,0.454,0.694,0,0.053,0,0.399,0.037,0.06,0.155,0,0.254,0.099,0.103,0,0.513,0.118,0,0.596,0.63,0.589,0.298,0.148,0.294,0.133,0,0,0,0.4,0,0.046,0.139,0.126,0,0,0,0.108,0,0,0,0.007,0.595,4.39,6.604,5.37,1.361391,0,6.66,6.558,6.382,1.766691,1.9
2021/05/27 15:00,0.174,0,0.112,0,0,0.081,0.194,0.298,0.279,0.297,0.147,0,0.101,0.198,0,0.067,0.098,0,0.152,0.588,0.394,0.671,0,0.176,0,0.432,0.592,0,0,0.744,0.453,0.691,0,0.059,0,0.396,0.036,0.201,0.155,0,0.253,0.114,0.103,0,0.535,0.116,0,0.51,0.571,0.586,0.388,0.208,0.561,0.132,0,0,0,0.396,0,0.039,0.187,0.125,0,0,0,0.109,0,0,0,0.047,0.59,4.348,6.958,4.716,1.983198,0,6.65,5.99,5.634,2.308822,1.1
2021/05/27 16:00,0.173,0,0.051,0,0,0.072,0.194,0.297,0.206,0.297,0.147,0,0.057,0.197,0,0.042,0.098,0,0.205,0.745,0.453,0.69,0,0.385,0.286,0.431,0.59,0,0,0.742,0.451,0.689,0,0.027,0,0.396,0.037,0.2,0.155,0,0.198,0.106,0.103,0,0.592,0.117,0,0.493,0.295,0.585,0.481,0.294,0.584,0.131,0,0,0,0.397,0,0,0.04,0.125,0,0,0,0,0,0,0,0.026,0.59,3.902,6.368,4.678,1.595219,0,6.31,5.884,5.988,1.893131,1.2
2021/05/27 17:00,0.175,0,0.076,0,0,0.086,0.195,0.301,0.411,0.301,0.148,0,0.088,0.2,0,0.035,0.1,0,0.169,0.614,0.372,0.569,0,0.389,0.524,0.436,0.597,0,0,0.751,0.456,0.698,0,0.065,0,0.4,0.037,0.089,0.156,0,0.204,0.119,0.104,0.132,0.409,0.118,0,0.537,0.492,0.591,0.439,0.109,0.578,0.131,0,0,0,0.248,0,0.038,0.027,0.124,0,0,0,0.136,0,0,0,0.034,0.362,4.366,5.612,4.442,2.087121,0,6.542,5.388,5.018,2.090584,0.3
2021/05/27 18:00,0.17,0,0.034,0,0,0.021,0.195,0.299,0.524,0.298,0.148,0,0.057,0.198,0,0.009,0.098,0,0.004,0,0,0.013,0,0.386,0.521,0.433,0.593,0,0,0.747,0.454,0.681,0,0.02,0,0.391,0.026,0,0.153,0,0.004,0.101,0.101,0.39,0.327,0.115,0,0.389,0.103,0.19,0.277,0,0.592,0.133,0.088,0,0,0.2,0.125,0.014,0.185,0.126,0,0,0,0.02,0,0,0,0.02,0.024,4.136,4.464,3.038,1.652375,1,6.25,4.294,3.496,1.794404,0.2
2021/05/27 19:00,0,0,0.01,0,0,0.026,0.194,0.299,0.046,0.298,0.002,0,0.028,0.003,0,0.006,0.002,0,0,0,0,0,0,0.17,0.23,0.012,0.015,0,0,0.031,0.019,0.04,0,0.03,0,0.041,0,0,0.155,0,0,0.061,0.103,0.395,0.075,0.117,0,0.041,0,0.002,0.307,0,0.153,0.128,0.085,0,0,0.107,0.121,0.032,0.096,0.121,0.019,0,0,0.123,0,0,0.028,0,0.027,3.118,3.106,1.052,1.790939,0,4.882,3.472,1.164,2.135618,0
2021/05/27 20:00,0,0,0,0,0,0.009,0.193,0.296,0,0.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156,0,0,0,0.104,0.398,0,0.118,0,0,0,0,0,0,0,0.133,0.088,0,0,0,0.127,0,0,0.126,0,0,0,0,0,0,0,0,0,2.49,2.234,0.622,1.565772,0,3.534,3.168,0.598,1.868882,0
2021/05/27 21:00,0,0,0,0,0,0,0.051,0.079,0,0.078,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0.009,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0,0,0,0.04,0.148,0.003,0.045,0,0,0.002,0,0,0,0,0.039,0.026,0,0,0,0.036,0,0,0.038,0,0,0,0,0,0,0,0,0,2.346,1.752,0.62,1.532864,0,3.212,2.874,0.598,1.820385,0
2021/05/27 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.226,1.504,0.622,1.588289,0,3.024,2.626,0.594,1.884471,0
2021/05/27 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.274,1.484,0.612,1.619465,0,3.376,2.698,0.59,1.822117,0
2021/05/28 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.224,1.516,0.624,1.628127,0,3.288,2.612,0.592,1.837704,0
2021/05/28 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,1.53,0.624,1.631592,0,3.474,2.664,0.59,1.803064,0
2021/05/28 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.218,1.472,0.624,1.661037,0,3.284,2.62,0.588,1.778815,0
2021/05/28 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.256,1.484,0.624,1.671429,0,3.212,2.644,0.588,1.782278,0
2021/05/28 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.202,1.516,0.616,1.643717,0,3.372,2.582,0.588,1.784011,0
2021/05/28 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.918,1.316,0.622,1.252272,0,3.07,2.446,0.588,1.47917,1.3
2021/05/28 6:00,0,0,0,0,0,0,0,0.077,0,0.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.852,0.994,0.612,1.2592,0,3.108,2.006,0.588,1.690482,3.8
2021/05/28 7:00,0.17,0,0,0,0,0.017,0,0.003,0,0.102,0.037,0,0,0.049,0,0.008,0.024,0,0.083,0.319,0.071,0.083,0,0.004,0,0.137,0.128,0,0.027,0.082,0.056,0.077,0,0.016,0,0,0.006,0,0,0,0.011,0,0,0,0,0,0,0,0.021,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,1.98,0.816,1.152,2.753959,0,2.93,1.71,1.158,3.133279,7.9
2021/05/28 8:00,0.176,0,0.04,0.004,0.001,0.047,0.046,0.06,0,0.161,0.149,0.057,0.051,0.2,0.099,0.037,0.1,0,0.188,0.755,0.276,0.421,0,0,0.001,0.281,0.26,0,0.03,0.11,0.067,0.102,0,0.032,0.066,0,0.037,0.13,0.077,0.095,0.13,0.04,0,0,0.15,0,0,0.02,0,0,0.008,0.007,0.011,0.001,0,0,0,0.115,0.001,0.039,0,0.001,0,0,0,0.003,0,0,0.001,0.013,0.107,3.064,1.228,1.826,4.196758,0,4.022,2.248,1.85,4.557022,11.5
2021/05/28 9:00,0.173,0,0.054,0,0,0.062,0,0.099,0,0.198,0.147,0.079,0.085,0.198,0.146,0.067,0.098,0,0.206,0.745,0.453,0.691,0,0,0,0.432,0.59,0,0,0,0,0,0,0.019,0.132,0,0.037,0.125,0.154,0.192,0.232,0.078,0,0,0.198,0,0,0.001,0.253,0.067,0.074,0.095,0,0,0,0,0,0.198,0,0,0,0,0,0,0,0,0,0,0,0.037,0.542,3.352,1.338,2.696,6.851991,0,5.274,2.186,2.712,7.236506,17.8
2021/05/28 10:00,0.173,0,0.072,0,0,0.065,0,0.098,0,0.197,0.146,0.082,0.065,0.196,0.146,0.059,0.098,0,0.204,0.741,0.45,0.686,0,0.133,0.211,0.401,0.586,0,0,0,0,0,0,0.073,0.132,0,0.037,0,0.154,0.191,0.198,0.117,0,0.002,0.205,0,0,0.022,0.302,0.118,0.044,0,0.259,0,0,0,0,0.197,0,0.026,0.308,0,0,0,0,0,0,0,0,0.018,0.587,3.466,1.854,2.944,6.394729,0,5.394,2.402,2.972,6.7931,16.4
2021/05/28 11:00,0.175,0,0.078,0,0,0.077,0,0.1,0,0.2,0.148,0.08,0.063,0.199,0.148,0.048,0.099,0,0.197,0.751,0.456,0.696,0,0.388,0.618,0.397,0.595,0,0,0,0,0,0,0.067,0.133,0,0.037,0,0.155,0.194,0.207,0.102,0,0.399,0.1,0,0,0.595,0.595,0.628,0.259,0,0.297,0,0,0,0,0.256,0,0.066,0.366,0,0,0,0,0,0,0,0,0.039,0.596,3.326,1.944,5.21,7.420103,1,5.104,2.456,5.914,7.809814,19.2
2021/05/28 12:00,0.174,0,0.103,0,0,0.09,0,0.099,0,0.198,0.148,0.083,0.103,0.199,0.147,0.074,0.099,0,0.157,0.747,0.455,0.693,0,0.356,0.565,0.395,0.592,0,0.053,0.214,0.13,0.199,0,0.059,0.133,0,0.036,0.012,0.155,0.193,0.3,0.11,0,0.396,0.059,0,0,0.447,0.593,0.455,0.298,0.015,0.531,0,0,0,0,0.399,0,0.038,0.312,0,0,0,0,0.145,0,0,0,0.036,0.581,3.496,2.82,5.274,6.318519,1,5.198,2.942,5.948,6.661465,16.6
2021/05/28 13:00,0.174,0,0.115,0,0,0.099,0,0.099,0.185,0.199,0.148,0.089,0.108,0.198,0.147,0.093,0.098,0,0.156,0.747,0.453,0.692,0,0.05,0.232,0.348,0.592,0,0.117,0.562,0.342,0.523,0,0.076,0.133,0,0.037,0.097,0.155,0.192,0.26,0.123,0,0.395,0.51,0,0,0.481,0.591,0.557,0.338,0.147,0.614,0,0,0,0,0.397,0,0.041,0.292,0,0,0,0,0.197,0,0,0,0.065,0.595,3.598,3.818,5.03,4.066853,0,5.878,4.186,5.336,4.378623,11.6
2021/05/28 14:00,0.174,0,0.067,0,0,0.072,0,0.099,0.346,0.199,0.148,0.084,0.093,0.198,0.147,0.044,0.099,0,0.156,0.749,0.455,0.694,0,0,0.521,0.246,0.593,0,0,0.019,0.009,0.017,0,0.067,0.13,0,0.036,0.199,0.153,0.19,0.223,0.111,0,0.39,0.586,0,0,0.586,0.583,0.616,0.437,0.338,0.579,0,0,0,0,0.393,0,0.022,0.381,0,0,0,0,0.344,0,0,0,0.02,0.594,3.682,4.894,5.352,3.207756,1,5.68,4.676,6.068,3.623449,9.3
2021/05/28 15:00,0.173,0,0.089,0,0,0.082,0,0.099,0,0.198,0.146,0.088,0.095,0.198,0.147,0.068,0.098,0,0.135,0.641,0.39,0.595,0,0.094,0.518,0.231,0.589,0,0,0.662,0.408,0.614,0,0.076,0.135,0,0.038,0.204,0.156,0.195,0.201,0.119,0,0.401,0.371,0,0,0.602,0.598,0.632,0.449,0.447,0.501,0,0,0,0,0.396,0,0.035,0.385,0,0,0,0,0.394,0,0,0,0.052,0.59,3.568,4.532,6.548,2.949681,1,5.564,4.756,7.212,3.441583,9.1
2021/05/28 16:00,0.174,0,0.027,0,0,0.036,0,0.099,0,0.199,0.148,0.08,0.043,0.198,0.147,0.05,0.099,0,0.048,0.224,0.282,0.693,0,0.236,0.519,0.319,0.592,0,0,0,0,0,0,0.049,0.132,0,0.036,0.107,0.155,0.192,0.199,0.109,0,0.395,0.198,0,0,0.583,0.581,0.601,0.436,0.272,0.32,0,0,0,0,0.398,0,0.037,0.386,0,0,0,0,0.395,0,0,0,0.035,0.592,3.32,5.056,6.824,1.42028,0,5.36,5.336,7.11,1.906987,4.1
2021/05/28 17:00,0.174,0,0.086,0,0,0.066,0,0.099,0.151,0.198,0.147,0.085,0.081,0.198,0.147,0.046,0.098,0,0.157,0.748,0.454,0.692,0,0.342,0.511,0.067,0.184,0,0.13,0.471,0.286,0.437,0,0.061,0.131,0,0.036,0.1,0.152,0.19,0.16,0.103,0,0.389,0.128,0,0,0.273,0.592,0,0.203,0.005,0.625,0,0,0,0,0.398,0,0.029,0.385,0,0,0,0,0.396,0,0,0,0.038,0.491,3.518,5.23,4.928,1.338875,0,5.204,5.376,5.28,1.74071,1.7
2021/05/28 18:00,0.173,0,0.059,0,0,0.048,0,0.099,0.52,0.215,0.147,0.077,0.04,0.197,0.146,0.016,0.098,0,0.155,0.741,0.451,0.687,0,0.351,0.524,0,0,0,0.207,0.753,0.458,0.7,0,0.021,0.134,0,0.004,0.185,0.157,0.194,0.03,0.027,0,0.399,0,0,0,0.2,0.597,0,0,0,0.63,0,0,0,0,0.402,0,0.016,0.39,0,0,0,0,0.4,0,0,0,0.021,0.398,4.38,4.198,3.804,1.635054,0,6.208,4.482,4.268,1.861954,0.5
2021/05/28 19:00,0.174,0,0.055,0,0,0.055,0,0.099,0.063,0.231,0.148,0.082,0.012,0.199,0.147,0.037,0.099,0,0.078,0.376,0.229,0.349,0,0.315,0.471,0,0,0,0.206,0.748,0.455,0.694,0,0,0.131,0,0,0,0.152,0.19,0,0.042,0,0.39,0,0,0,0.195,0.372,0,0,0,0.445,0,0,0,0,0.067,0,0.022,0.09,0.074,0,0,0,0.39,0,0,0,0.004,0.093,3.598,3.222,2.94,1.465314,0,5.026,3.81,2.998,1.770156,0
2021/05/28 20:00,0.174,0,0,0,0,0,0,0.099,0,0.198,0.147,0.074,0,0.197,0.147,0,0.099,0,0,0,0,0,0,0,0,0,0,0,0.205,0.742,0.452,0.69,0,0,0.135,0,0,0,0.157,0.196,0,0,0,0.401,0,0,0,0.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.395,0,0,0,0.001,0,2.84,2.676,1.486,1.496492,0,3.506,3.552,1.508,1.913914,0
2021/05/28 21:00,0.174,0,0,0,0,0,0,0.1,0,0.199,0.147,0.075,0,0.199,0.147,0,0.099,0,0,0,0,0,0,0,0,0,0,0,0.202,0.735,0.447,0.682,0,0,0.131,0,0,0,0.153,0.189,0,0,0,0.389,0,0,0,0.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0.051,0,0,0,0.01,0,2.926,2.464,1.486,1.529401,0,3.71,3.32,1.504,1.910452,0
2021/05/28 22:00,0.025,0,0,0,0,0,0,0.013,0,0.027,0.012,0.005,0,0.017,0.011,0,0.024,0,0,0,0,0,0,0,0.001,0,0,0,0.053,0.192,0.117,0.179,0,0.013,0.041,0,0,0,0.048,0.06,0,0.026,0,0.114,0,0,0,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.348,1.94,0.836,1.531132,0,3.254,3.046,0.82,1.848098,0
2021/05/28 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.226,1.762,0.612,1.560578,0,3.358,2.854,0.59,1.837705,0
2021/05/29 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.653,1.338,0.459,1.116307,0,2.817,2.151,0.441,1.304235,0
2021/05/29 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.186,1.74,0.618,1.650643,0,3.576,2.788,0.586,1.830777,0
